"locality","month","year","variable","value"
"Wanang",3,1979,"tavg",25.1
"Wanang",3,1979,"ppt",512.9
"Wanang",4,1979,"tmin",21
"Wanang",4,1979,"tmax",29.5
"Wanang",4,1979,"tavg",25.25
"Wanang",4,1979,"ppt",424.8
"Wanang",5,1979,"tmin",20.8
"Wanang",5,1979,"tmax",29.3
"Wanang",5,1979,"tavg",25.05
"Wanang",5,1979,"ppt",405.5
"Wanang",6,1979,"tmin",20.4
"Wanang",6,1979,"tmax",29.7
"Wanang",6,1979,"tavg",25.05
"Wanang",6,1979,"ppt",127.2
"Wanang",7,1979,"tmin",19.8
"Wanang",7,1979,"tmax",28.3
"Wanang",7,1979,"tavg",24.05
"Wanang",7,1979,"ppt",177.3
"Wanang",8,1979,"tmin",20
"Wanang",8,1979,"tmax",29.2
"Wanang",8,1979,"tavg",24.6
"Wanang",8,1979,"ppt",81.9
"Wanang",9,1979,"tmin",20.5
"Wanang",9,1979,"tmax",30.3
"Wanang",9,1979,"tavg",25.4
"Wanang",9,1979,"ppt",161.6
"Wanang",10,1979,"tmin",21
"Wanang",10,1979,"tmax",29.5
"Wanang",10,1979,"tavg",25.25
"Wanang",10,1979,"ppt",275
"Wanang",11,1979,"tmin",20.8
"Wanang",11,1979,"tmax",30.9
"Wanang",11,1979,"tavg",25.85
"Wanang",11,1979,"ppt",224.6
"Wanang",12,1979,"tmin",20.8
"Wanang",12,1979,"tmax",30
"Wanang",12,1979,"tavg",25.4
"Wanang",12,1979,"ppt",311.9
"Yapsiei",1,1979,"tmin",22.1
"Yapsiei",1,1979,"tmax",30.4
"Yapsiei",1,1979,"tavg",26.25
"Yapsiei",1,1979,"ppt",351.8
"Yapsiei",2,1979,"tmin",21.9
"Yapsiei",2,1979,"tmax",29.9
"Yapsiei",2,1979,"tavg",25.9
"Yapsiei",2,1979,"ppt",420.2
"Yapsiei",3,1979,"tmin",21.7
"Yapsiei",3,1979,"tmax",29.6
"Yapsiei",3,1979,"tavg",25.65
"Yapsiei",3,1979,"ppt",480.2
"Yapsiei",4,1979,"tmin",21.9
"Yapsiei",4,1979,"tmax",30
"Yapsiei",4,1979,"tavg",25.95
"Yapsiei",4,1979,"ppt",430.9
"Yapsiei",5,1979,"tmin",21.8
"Yapsiei",5,1979,"tmax",29.7
"Yapsiei",5,1979,"tavg",25.75
"Yapsiei",5,1979,"ppt",249.5
"Yapsiei",6,1979,"tmin",21.6
"Yapsiei",6,1979,"tmax",29.6
"Yapsiei",6,1979,"tavg",25.6
"Yapsiei",6,1979,"ppt",168.2
"Yapsiei",7,1979,"tmin",21.5
"Yapsiei",7,1979,"tmax",28.4
"Yapsiei",7,1979,"tavg",24.95
"Yapsiei",7,1979,"ppt",385.1
"Yapsiei",8,1979,"tmin",21.1
"Yapsiei",8,1979,"tmax",29.4
"Yapsiei",8,1979,"tavg",25.25
"Yapsiei",8,1979,"ppt",223.5
"Yapsiei",9,1979,"tmin",21.5
"Yapsiei",9,1979,"tmax",29.8
"Yapsiei",9,1979,"tavg",25.65
"Yapsiei",9,1979,"ppt",246.4
"Yapsiei",10,1979,"tmin",21.8
"Yapsiei",10,1979,"tmax",30.3
"Yapsiei",10,1979,"tavg",26.05
"Yapsiei",10,1979,"ppt",260
"Yapsiei",11,1979,"tmin",21.7
"Yapsiei",11,1979,"tmax",30.7
"Yapsiei",11,1979,"tavg",26.2
"Yapsiei",11,1979,"ppt",266.1
"Yapsiei",12,1979,"tmin",21.5
"Yapsiei",12,1979,"tmax",30.1
"Yapsiei",12,1979,"tavg",25.8
"Yapsiei",12,1979,"ppt",224.8
"Elem",1,1980,"tmin",20.6
"Elem",1,1980,"tmax",31.2
"Elem",1,1980,"tavg",25.9
"Elem",1,1980,"ppt",495
"Elem",2,1980,"tmin",20.3
"Elem",2,1980,"tmax",30.9
"Elem",2,1980,"tavg",25.6
"Elem",2,1980,"ppt",378.6
"Elem",3,1980,"tmin",20.3
"Elem",3,1980,"tmax",30.4
"Elem",3,1980,"tavg",25.35
"Elem",3,1980,"ppt",378.7
"Elem",4,1980,"tmin",20.3
"Elem",4,1980,"tmax",31.1
"Elem",4,1980,"tavg",25.7
"Elem",4,1980,"ppt",352.5
"Elem",5,1980,"tmin",20.4
"Elem",5,1980,"tmax",31.2
"Elem",5,1980,"tavg",25.8
"Elem",5,1980,"ppt",224.4
"Elem",6,1980,"tmin",20.5
"Elem",6,1980,"tmax",30.7
"Elem",6,1980,"tavg",25.6
"Elem",6,1980,"ppt",140.2
"Elem",7,1980,"tmin",20.1
"Elem",7,1980,"tmax",29.8
"Elem",7,1980,"tavg",24.95
"Elem",7,1980,"ppt",153.5
"Elem",8,1980,"tmin",20
"Elem",8,1980,"tmax",30
"Elem",8,1980,"tavg",25
"Elem",8,1980,"ppt",235.5
"Elem",9,1980,"tmin",20.2
"Elem",9,1980,"tmax",30.8
"Elem",9,1980,"tavg",25.5
"Elem",9,1980,"ppt",195.5
"Elem",10,1980,"tmin",20.1
"Elem",10,1980,"tmax",31.3
"Elem",10,1980,"tavg",25.7
"Elem",10,1980,"ppt",204.3
"Elem",11,1980,"tmin",19.9
"Elem",11,1980,"tmax",31.4
"Elem",11,1980,"tavg",25.65
"Elem",11,1980,"ppt",285.7
"Elem",12,1980,"tmin",20.5
"Elem",12,1980,"tmax",31.2
"Elem",12,1980,"tavg",25.85
"Elem",12,1980,"ppt",296.9
"Morox",1,1980,"tmin",22.2
"Morox",1,1980,"tmax",32
"Morox",1,1980,"tavg",27.1
"Morox",1,1980,"ppt",224.7
"Morox",2,1980,"tmin",22
"Morox",2,1980,"tmax",31.6
"Morox",2,1980,"tavg",26.8
"Morox",2,1980,"ppt",228.5
"Morox",3,1980,"tmin",21.8
"Morox",3,1980,"tmax",31.1
"Morox",3,1980,"tavg",26.45
"Morox",3,1980,"ppt",225.3
"Morox",4,1980,"tmin",21.7
"Morox",4,1980,"tmax",31.8
"Morox",4,1980,"tavg",26.75
"Morox",4,1980,"ppt",211.5
"Morox",5,1980,"tmin",22
"Morox",5,1980,"tmax",32.3
"Morox",5,1980,"tavg",27.15
"Morox",5,1980,"ppt",124.9
"Morox",6,1980,"tmin",21.7
"Morox",6,1980,"tmax",31.9
"Morox",6,1980,"tavg",26.8
"Morox",6,1980,"ppt",70.9
"Morox",7,1980,"tmin",20.9
"Morox",7,1980,"tmax",31.5
"Morox",7,1980,"tavg",26.2
"Morox",7,1980,"ppt",95.6
"Morox",8,1980,"tmin",21
"Morox",8,1980,"tmax",31.5
"Morox",8,1980,"tavg",26.25
"Morox",8,1980,"ppt",119.1
"Morox",9,1980,"tmin",21.2
"Morox",9,1980,"tmax",32.1
"Morox",9,1980,"tavg",26.65
"Morox",9,1980,"ppt",78.4
"Morox",10,1980,"tmin",21.8
"Morox",10,1980,"tmax",32.3
"Morox",10,1980,"tavg",27.05
"Morox",10,1980,"ppt",122.4
"Morox",11,1980,"tmin",22
"Morox",11,1980,"tmax",32.1
"Morox",11,1980,"tavg",27.05
"Morox",11,1980,"ppt",206.5
"Morox",12,1980,"tmin",22.2
"Morox",12,1980,"tmax",32.1
"Morox",12,1980,"tavg",27.15
"Morox",12,1980,"ppt",183.5
"Niksek",1,1980,"tmin",21.4
"Niksek",1,1980,"tmax",31.4
"Niksek",1,1980,"tavg",26.4
"Niksek",1,1980,"ppt",345.7
"Niksek",2,1980,"tmin",21.2
"Niksek",2,1980,"tmax",30.8
"Niksek",2,1980,"tavg",26
"Niksek",2,1980,"ppt",296.8
"Niksek",3,1980,"tmin",21.1
"Niksek",3,1980,"tmax",30.6
"Niksek",3,1980,"tavg",25.85
"Niksek",3,1980,"ppt",420
"Niksek",4,1980,"tmin",21.6
"Niksek",4,1980,"tmax",31
"Niksek",4,1980,"tavg",26.3
"Niksek",4,1980,"ppt",357.2
"Niksek",5,1980,"tmin",21.7
"Niksek",5,1980,"tmax",30.9
"Niksek",5,1980,"tavg",26.3
"Niksek",5,1980,"ppt",241.7
"Niksek",6,1980,"tmin",21.5
"Niksek",6,1980,"tmax",30.3
"Niksek",6,1980,"tavg",25.9
"Niksek",6,1980,"ppt",152.2
"Niksek",7,1980,"tmin",21
"Niksek",7,1980,"tmax",29.6
"Niksek",7,1980,"tavg",25.3
"Niksek",7,1980,"ppt",205.4
"Niksek",8,1980,"tmin",20.8
"Niksek",8,1980,"tmax",30.1
"Niksek",8,1980,"tavg",25.45
"Niksek",8,1980,"ppt",401.9
"Niksek",9,1980,"tmin",21.2
"Niksek",9,1980,"tmax",30.6
"Niksek",9,1980,"tavg",25.9
"Niksek",9,1980,"ppt",230.8
"Niksek",10,1980,"tmin",21.1
"Niksek",10,1980,"tmax",31.1
"Niksek",10,1980,"tavg",26.1
"Niksek",10,1980,"ppt",219
"Niksek",11,1980,"tmin",21.3
"Niksek",11,1980,"tmax",31.6
"Niksek",11,1980,"tavg",26.45
"Niksek",11,1980,"ppt",215.4
"Niksek",12,1980,"tmin",21.3
"Niksek",12,1980,"tmax",31.6
"Niksek",12,1980,"tavg",26.45
"Niksek",12,1980,"ppt",207
"Ohu",1,1980,"tmin",22.1
"Ohu",1,1980,"tmax",30.3
"Ohu",1,1980,"tavg",26.2
"Ohu",1,1980,"ppt",330.8
"Ohu",2,1980,"tmin",22
"Ohu",2,1980,"tmax",29.9
"Ohu",2,1980,"tavg",25.95
"Ohu",2,1980,"ppt",308.6
"Ohu",3,1980,"tmin",22
"Ohu",3,1980,"tmax",29.5
"Ohu",3,1980,"tavg",25.75
"Ohu",3,1980,"ppt",364.2
"Ohu",4,1980,"tmin",21.9
"Ohu",4,1980,"tmax",30.1
"Ohu",4,1980,"tavg",26
"Ohu",4,1980,"ppt",190.8
"Ohu",5,1980,"tmin",21.9
"Ohu",5,1980,"tmax",29.8
"Ohu",5,1980,"tavg",25.85
"Ohu",5,1980,"ppt",118.3
"Ohu",6,1980,"tmin",21.5
"Ohu",6,1980,"tmax",29.2
"Ohu",6,1980,"tavg",25.35
"Ohu",6,1980,"ppt",139.3
"Ohu",7,1980,"tmin",20.7
"Ohu",7,1980,"tmax",28.1
"Ohu",7,1980,"tavg",24.4
"Ohu",7,1980,"ppt",167.8
"Ohu",8,1980,"tmin",21
"Ohu",8,1980,"tmax",28.5
"Ohu",8,1980,"tavg",24.75
"Ohu",8,1980,"ppt",123.9
"Ohu",9,1980,"tmin",21.2
"Ohu",9,1980,"tmax",28.9
"Ohu",9,1980,"tavg",25.05
"Ohu",9,1980,"ppt",248
"Ohu",10,1980,"tmin",21.7
"Ohu",10,1980,"tmax",30
"Ohu",10,1980,"tavg",25.85
"Ohu",10,1980,"ppt",134.5
"Ohu",11,1980,"tmin",21.5
"Ohu",11,1980,"tmax",30.2
"Ohu",11,1980,"tavg",25.85
"Ohu",11,1980,"ppt",238.9
"Ohu",12,1980,"tmin",21.8
"Ohu",12,1980,"tmax",29.8
"Ohu",12,1980,"tavg",25.8
"Ohu",12,1980,"ppt",262.1
"Utai",1,1980,"tmin",22.3
"Utai",1,1980,"tmax",30
"Utai",1,1980,"tavg",26.15
"Utai",1,1980,"ppt",200.7
"Utai",2,1980,"tmin",22.2
"Utai",2,1980,"tmax",29.2
"Utai",2,1980,"tavg",25.7
"Utai",2,1980,"ppt",168.9
"Utai",3,1980,"tmin",22.1
"Utai",3,1980,"tmax",28.9
"Utai",3,1980,"tavg",25.5
"Utai",3,1980,"ppt",237.8
"Utai",4,1980,"tmin",22
"Utai",4,1980,"tmax",29.3
"Utai",4,1980,"tavg",25.65
"Utai",4,1980,"ppt",243.1
"Utai",5,1980,"tmin",22
"Utai",5,1980,"tmax",29.4
"Utai",5,1980,"tavg",25.7
"Utai",5,1980,"ppt",180.4
"Utai",6,1980,"tmin",21.7
"Utai",6,1980,"tmax",28.6
"Utai",6,1980,"tavg",25.15
"Utai",6,1980,"ppt",122.8
"Utai",7,1980,"tmin",21.4
"Utai",7,1980,"tmax",28.2
"Utai",7,1980,"tavg",24.8
"Utai",7,1980,"ppt",145
"Utai",8,1980,"tmin",21.5
"Utai",8,1980,"tmax",28
"Utai",8,1980,"tavg",24.75
"Utai",8,1980,"ppt",252.6
"Utai",9,1980,"tmin",21.7
"Utai",9,1980,"tmax",28.7
"Utai",9,1980,"tavg",25.2
"Utai",9,1980,"ppt",181.7
"Utai",10,1980,"tmin",21.7
"Utai",10,1980,"tmax",29.7
"Utai",10,1980,"tavg",25.7
"Utai",10,1980,"ppt",198.3
"Utai",11,1980,"tmin",21.8
"Utai",11,1980,"tmax",30.1
"Utai",11,1980,"tavg",25.95
"Utai",11,1980,"ppt",193.1
"Utai",12,1980,"tmin",21.8
"Utai",12,1980,"tmax",30.1
"Utai",12,1980,"tavg",25.95
"Utai",12,1980,"ppt",222.4
"Wamangu",1,1980,"tmin",22.2
"Wamangu",1,1980,"tmax",31.7
"Wamangu",1,1980,"tavg",26.95
"Wamangu",1,1980,"ppt",164.1
"Wamangu",2,1980,"tmin",22
"Wamangu",2,1980,"tmax",31.1
"Wamangu",2,1980,"tavg",26.55
"Wamangu",2,1980,"ppt",141.9
"Wamangu",3,1980,"tmin",21.8
"Wamangu",3,1980,"tmax",30.9
"Wamangu",3,1980,"tavg",26.35
"Wamangu",3,1980,"ppt",179.9
"Wamangu",4,1980,"tmin",21.8
"Wamangu",4,1980,"tmax",31.3
"Wamangu",4,1980,"tavg",26.55
"Wamangu",4,1980,"ppt",172
"Wamangu",5,1980,"tmin",21.9
"Wamangu",5,1980,"tmax",31.9
"Wamangu",5,1980,"tavg",26.9
"Wamangu",5,1980,"ppt",144.4
"Wamangu",6,1980,"tmin",21.5
"Wamangu",6,1980,"tmax",31.2
"Wamangu",6,1980,"tavg",26.35
"Wamangu",6,1980,"ppt",82.8
"Wamangu",7,1980,"tmin",21
"Wamangu",7,1980,"tmax",30.9
"Wamangu",7,1980,"tavg",25.95
"Wamangu",7,1980,"ppt",99.2
"Wamangu",8,1980,"tmin",20.9
"Wamangu",8,1980,"tmax",31.1
"Wamangu",8,1980,"tavg",26
"Wamangu",8,1980,"ppt",146.2
"Wamangu",9,1980,"tmin",21.1
"Wamangu",9,1980,"tmax",31.8
"Wamangu",9,1980,"tavg",26.45
"Wamangu",9,1980,"ppt",100.4
"Wamangu",10,1980,"tmin",21.7
"Wamangu",10,1980,"tmax",31.7
"Wamangu",10,1980,"tavg",26.7
"Wamangu",10,1980,"ppt",144.9
"Wamangu",11,1980,"tmin",21.7
"Wamangu",11,1980,"tmax",31.7
"Wamangu",11,1980,"tavg",26.7
"Wamangu",11,1980,"ppt",168.7
"Wamangu",12,1980,"tmin",21.9
"Wamangu",12,1980,"tmax",31.6
"Wamangu",12,1980,"tavg",26.75
"Wamangu",12,1980,"ppt",147.3
"Wanang",1,1980,"tmin",21.2
"Wanang",1,1980,"tmax",30.6
"Wanang",1,1980,"tavg",25.9
"Wanang",1,1980,"ppt",388.9
"Wanang",2,1980,"tmin",21
"Wanang",2,1980,"tmax",30
"Wanang",2,1980,"tavg",25.5
"Wanang",2,1980,"ppt",403.2
"Wanang",3,1980,"tmin",21.1
"Wanang",3,1980,"tmax",29.2
"Wanang",3,1980,"tavg",25.15
"Wanang",3,1980,"ppt",378.8
"Wanang",4,1980,"tmin",20.9
"Wanang",4,1980,"tmax",30.9
"Wanang",4,1980,"tavg",25.9
"Wanang",4,1980,"ppt",240.4
"Wanang",5,1980,"tmin",21
"Wanang",5,1980,"tmax",30.3
"Wanang",5,1980,"tavg",25.65
"Wanang",5,1980,"ppt",118.8
"Wanang",6,1980,"tmin",20.7
"Wanang",6,1980,"tmax",29.8
"Wanang",6,1980,"tavg",25.25
"Wanang",6,1980,"ppt",122.4
"Wanang",7,1980,"tmin",19.9
"Wanang",7,1980,"tmax",28.3
"Wanang",7,1980,"tavg",24.1
"Wanang",7,1980,"ppt",161.6
"Wanang",8,1980,"tmin",20.3
"Wanang",8,1980,"tmax",28.6
"Wanang",8,1980,"tavg",24.45
"Wanang",8,1980,"ppt",214.7
"Wanang",9,1980,"tmin",20.6
"Wanang",9,1980,"tmax",28.7
"Wanang",9,1980,"tavg",24.65
"Wanang",9,1980,"ppt",277.2
"Wanang",10,1980,"tmin",20.6
"Wanang",10,1980,"tmax",30.6
"Wanang",10,1980,"tavg",25.6
"Wanang",10,1980,"ppt",174.6
"Wanang",11,1980,"tmin",20.7
"Wanang",11,1980,"tmax",30.5
"Wanang",11,1980,"tavg",25.6
"Wanang",11,1980,"ppt",260.3
"Wanang",12,1980,"tmin",20.8
"Wanang",12,1980,"tmax",30.1
"Wanang",12,1980,"tavg",25.45
"Wanang",12,1980,"ppt",316.7
"Yapsiei",1,1980,"tmin",22.2
"Yapsiei",1,1980,"tmax",30.8
"Yapsiei",1,1980,"tavg",26.5
"Yapsiei",1,1980,"ppt",346.9
"Yapsiei",2,1980,"tmin",21.9
"Yapsiei",2,1980,"tmax",30
"Yapsiei",2,1980,"tavg",25.95
"Yapsiei",2,1980,"ppt",362.8
"Yapsiei",3,1980,"tmin",21.7
"Yapsiei",3,1980,"tmax",29.8
"Yapsiei",3,1980,"tavg",25.75
"Yapsiei",3,1980,"ppt",368.7
"Yapsiei",4,1980,"tmin",22
"Yapsiei",4,1980,"tmax",30.6
"Yapsiei",4,1980,"tavg",26.3
"Yapsiei",4,1980,"ppt",384.6
"Yapsiei",5,1980,"tmin",22
"Yapsiei",5,1980,"tmax",30
"Yapsiei",5,1980,"tavg",26
"Yapsiei",5,1980,"ppt",267.8
"Yapsiei",6,1980,"tmin",21.9
"Yapsiei",6,1980,"tmax",29.7
"Yapsiei",6,1980,"tavg",25.8
"Yapsiei",6,1980,"ppt",158.1
"Yapsiei",7,1980,"tmin",21.5
"Yapsiei",7,1980,"tmax",28.7
"Yapsiei",7,1980,"tavg",25.1
"Yapsiei",7,1980,"ppt",282.8
"Yapsiei",8,1980,"tmin",21.5
"Yapsiei",8,1980,"tmax",28.5
"Yapsiei",8,1980,"tavg",25
"Yapsiei",8,1980,"ppt",398.8
"Yapsiei",9,1980,"tmin",21.5
"Yapsiei",9,1980,"tmax",29.7
"Yapsiei",9,1980,"tavg",25.6
"Yapsiei",9,1980,"ppt",270.2
"Yapsiei",10,1980,"tmin",21.5
"Yapsiei",10,1980,"tmax",30.7
"Yapsiei",10,1980,"tavg",26.1
"Yapsiei",10,1980,"ppt",264.5
"Yapsiei",11,1980,"tmin",21.6
"Yapsiei",11,1980,"tmax",31.4
"Yapsiei",11,1980,"tavg",26.5
"Yapsiei",11,1980,"ppt",201.7
"Yapsiei",12,1980,"tmin",21.8
"Yapsiei",12,1980,"tmax",31.3
"Yapsiei",12,1980,"tavg",26.55
"Yapsiei",12,1980,"ppt",211.6
"Elem",1,1981,"tmin",20.2
"Elem",1,1981,"tmax",31.5
"Elem",1,1981,"tavg",25.85
"Elem",1,1981,"ppt",303.4
"Elem",2,1981,"tmin",20.3
"Elem",2,1981,"tmax",31
"Elem",2,1981,"tavg",25.65
"Elem",2,1981,"ppt",258.2
"Elem",3,1981,"tmin",20
"Elem",3,1981,"tmax",31.1
"Elem",3,1981,"tavg",25.55
"Elem",3,1981,"ppt",337.8
"Elem",4,1981,"tmin",20.4
"Elem",4,1981,"tmax",30.8
"Elem",4,1981,"tavg",25.6
"Elem",4,1981,"ppt",381.4
"Elem",5,1981,"tmin",20.1
"Elem",5,1981,"tmax",31.7
"Elem",5,1981,"tavg",25.9
"Elem",5,1981,"ppt",150.7
"Elem",6,1981,"tmin",20.1
"Elem",6,1981,"tmax",30.4
"Elem",6,1981,"tavg",25.25
"Elem",6,1981,"ppt",153.6
"Elem",7,1981,"tmin",19.7
"Elem",7,1981,"tmax",30
"Elem",7,1981,"tavg",24.85
"Elem",7,1981,"ppt",146.2
"Elem",8,1981,"tmin",19.6
"Elem",8,1981,"tmax",30.8
"Elem",8,1981,"tavg",25.2
"Elem",8,1981,"ppt",123.2
"Elem",9,1981,"tmin",20.1
"Elem",9,1981,"tmax",30.9
"Elem",9,1981,"tavg",25.5
"Elem",9,1981,"ppt",235.7
"Elem",10,1981,"tmin",20.2
"Elem",10,1981,"tmax",30.9
"Elem",10,1981,"tavg",25.55
"Elem",10,1981,"ppt",284.1
"Elem",11,1981,"tmin",20.2
"Elem",11,1981,"tmax",31.3
"Elem",11,1981,"tavg",25.75
"Elem",11,1981,"ppt",277.3
"Elem",12,1981,"tmin",20.9
"Elem",12,1981,"tmax",31.4
"Elem",12,1981,"tavg",26.15
"Elem",12,1981,"ppt",421.8
"Morox",1,1981,"tmin",22.1
"Morox",1,1981,"tmax",32.1
"Morox",1,1981,"tavg",27.1
"Morox",1,1981,"ppt",144.1
"Morox",2,1981,"tmin",22.1
"Morox",2,1981,"tmax",31.6
"Morox",2,1981,"tavg",26.85
"Morox",2,1981,"ppt",159.2
"Morox",3,1981,"tmin",21.7
"Morox",3,1981,"tmax",31.7
"Morox",3,1981,"tavg",26.7
"Morox",3,1981,"ppt",205.6
"Morox",4,1981,"tmin",21.7
"Morox",4,1981,"tmax",31.5
"Morox",4,1981,"tavg",26.6
"Morox",4,1981,"ppt",271.8
"Morox",5,1981,"tmin",22
"Morox",5,1981,"tmax",32.4
"Morox",5,1981,"tavg",27.2
"Morox",5,1981,"ppt",111.9
"Morox",6,1981,"tmin",21.3
"Morox",6,1981,"tmax",31.4
"Morox",6,1981,"tavg",26.35
"Morox",6,1981,"ppt",123
"Morox",7,1981,"tmin",21
"Morox",7,1981,"tmax",31.3
"Morox",7,1981,"tavg",26.15
"Morox",7,1981,"ppt",86.1
"Morox",8,1981,"tmin",21.2
"Morox",8,1981,"tmax",32.6
"Morox",8,1981,"tavg",26.9
"Morox",8,1981,"ppt",49.7
"Morox",9,1981,"tmin",21.5
"Morox",9,1981,"tmax",31.8
"Morox",9,1981,"tavg",26.65
"Morox",9,1981,"ppt",137.4
"Morox",10,1981,"tmin",21.9
"Morox",10,1981,"tmax",32.1
"Morox",10,1981,"tavg",27
"Morox",10,1981,"ppt",162.7
"Morox",11,1981,"tmin",22.1
"Morox",11,1981,"tmax",32
"Morox",11,1981,"tavg",27.05
"Morox",11,1981,"ppt",211.3
"Morox",12,1981,"tmin",22.3
"Morox",12,1981,"tmax",32.3
"Morox",12,1981,"tavg",27.3
"Morox",12,1981,"ppt",232.1
"Niksek",1,1981,"tmin",20.9
"Niksek",1,1981,"tmax",31.5
"Niksek",1,1981,"tavg",26.2
"Niksek",1,1981,"ppt",249.8
"Niksek",2,1981,"tmin",21
"Niksek",2,1981,"tmax",31.1
"Niksek",2,1981,"tavg",26.05
"Niksek",2,1981,"ppt",249
"Niksek",3,1981,"tmin",20.9
"Niksek",3,1981,"tmax",31.2
"Niksek",3,1981,"tavg",26.05
"Niksek",3,1981,"ppt",392.5
"Niksek",4,1981,"tmin",21.2
"Niksek",4,1981,"tmax",31
"Niksek",4,1981,"tavg",26.1
"Niksek",4,1981,"ppt",323.4
"Niksek",5,1981,"tmin",21.4
"Niksek",5,1981,"tmax",31.5
"Niksek",5,1981,"tavg",26.45
"Niksek",5,1981,"ppt",138.1
"Niksek",6,1981,"tmin",21.1
"Niksek",6,1981,"tmax",30
"Niksek",6,1981,"tavg",25.55
"Niksek",6,1981,"ppt",191
"Niksek",7,1981,"tmin",20.8
"Niksek",7,1981,"tmax",29.5
"Niksek",7,1981,"tavg",25.15
"Niksek",7,1981,"ppt",234.8
"Niksek",8,1981,"tmin",20.5
"Niksek",8,1981,"tmax",30.9
"Niksek",8,1981,"tavg",25.7
"Niksek",8,1981,"ppt",243.2
"Niksek",9,1981,"tmin",21.4
"Niksek",9,1981,"tmax",30.7
"Niksek",9,1981,"tavg",26.05
"Niksek",9,1981,"ppt",268
"Niksek",10,1981,"tmin",21.2
"Niksek",10,1981,"tmax",30.8
"Niksek",10,1981,"tavg",26
"Niksek",10,1981,"ppt",319.3
"Niksek",11,1981,"tmin",21.4
"Niksek",11,1981,"tmax",31.6
"Niksek",11,1981,"tavg",26.5
"Niksek",11,1981,"ppt",179.7
"Niksek",12,1981,"tmin",21.7
"Niksek",12,1981,"tmax",31.4
"Niksek",12,1981,"tavg",26.55
"Niksek",12,1981,"ppt",383.8
"Ohu",1,1981,"tmin",22
"Ohu",1,1981,"tmax",30.4
"Ohu",1,1981,"tavg",26.2
"Ohu",1,1981,"ppt",240.5
"Ohu",2,1981,"tmin",22
"Ohu",2,1981,"tmax",30.5
"Ohu",2,1981,"tavg",26.25
"Ohu",2,1981,"ppt",238.5
"Ohu",3,1981,"tmin",21.8
"Ohu",3,1981,"tmax",30.1
"Ohu",3,1981,"tavg",25.95
"Ohu",3,1981,"ppt",206.6
"Ohu",4,1981,"tmin",21.8
"Ohu",4,1981,"tmax",29.5
"Ohu",4,1981,"tavg",25.65
"Ohu",4,1981,"ppt",340.9
"Ohu",5,1981,"tmin",21.9
"Ohu",5,1981,"tmax",30.3
"Ohu",5,1981,"tavg",26.1
"Ohu",5,1981,"ppt",72.3
"Ohu",6,1981,"tmin",21.2
"Ohu",6,1981,"tmax",28.8
"Ohu",6,1981,"tavg",25
"Ohu",6,1981,"ppt",266.6
"Ohu",7,1981,"tmin",21
"Ohu",7,1981,"tmax",28.6
"Ohu",7,1981,"tavg",24.8
"Ohu",7,1981,"ppt",118.2
"Ohu",8,1981,"tmin",20.8
"Ohu",8,1981,"tmax",28.6
"Ohu",8,1981,"tavg",24.7
"Ohu",8,1981,"ppt",102
"Ohu",9,1981,"tmin",21.8
"Ohu",9,1981,"tmax",29.5
"Ohu",9,1981,"tavg",25.65
"Ohu",9,1981,"ppt",223.6
"Ohu",10,1981,"tmin",21.5
"Ohu",10,1981,"tmax",29.7
"Ohu",10,1981,"tavg",25.6
"Ohu",10,1981,"ppt",227.5
"Ohu",11,1981,"tmin",21.5
"Ohu",11,1981,"tmax",30.4
"Ohu",11,1981,"tavg",25.95
"Ohu",11,1981,"ppt",306.4
"Ohu",12,1981,"tmin",22
"Ohu",12,1981,"tmax",30.2
"Ohu",12,1981,"tavg",26.1
"Ohu",12,1981,"ppt",300
"Utai",1,1981,"tmin",21.7
"Utai",1,1981,"tmax",29.8
"Utai",1,1981,"tavg",25.75
"Utai",1,1981,"ppt",250.5
"Utai",2,1981,"tmin",22
"Utai",2,1981,"tmax",29.5
"Utai",2,1981,"tavg",25.75
"Utai",2,1981,"ppt",148.3
"Utai",3,1981,"tmin",21.8
"Utai",3,1981,"tmax",29.7
"Utai",3,1981,"tavg",25.75
"Utai",3,1981,"ppt",216.4
"Utai",4,1981,"tmin",22
"Utai",4,1981,"tmax",29.4
"Utai",4,1981,"tavg",25.7
"Utai",4,1981,"ppt",258.7
"Utai",5,1981,"tmin",22
"Utai",5,1981,"tmax",29.8
"Utai",5,1981,"tavg",25.9
"Utai",5,1981,"ppt",155.3
"Utai",6,1981,"tmin",21.4
"Utai",6,1981,"tmax",28.1
"Utai",6,1981,"tavg",24.75
"Utai",6,1981,"ppt",150.9
"Utai",7,1981,"tmin",21.3
"Utai",7,1981,"tmax",28.4
"Utai",7,1981,"tavg",24.85
"Utai",7,1981,"ppt",144.5
"Utai",8,1981,"tmin",21.4
"Utai",8,1981,"tmax",29
"Utai",8,1981,"tavg",25.2
"Utai",8,1981,"ppt",128.3
"Utai",9,1981,"tmin",21.9
"Utai",9,1981,"tmax",29.3
"Utai",9,1981,"tavg",25.6
"Utai",9,1981,"ppt",207.8
"Utai",10,1981,"tmin",21.9
"Utai",10,1981,"tmax",29.8
"Utai",10,1981,"tavg",25.85
"Utai",10,1981,"ppt",265.7
"Utai",11,1981,"tmin",22
"Utai",11,1981,"tmax",30.3
"Utai",11,1981,"tavg",26.15
"Utai",11,1981,"ppt",201.1
"Utai",12,1981,"tmin",22.1
"Utai",12,1981,"tmax",30.4
